2014-09-03 20:50:10,074 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:50:10,081 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:50:10,085 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:50:10,093 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:50:10,094 [Worker-61] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
2014-09-03 20:50:10,094 [Worker-61] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 20:50:10,100 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:50:11,277 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:50:11,284 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:50:11,286 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:50:11,294 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:53:31,055 [Worker-62] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:53:31,152 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:53:31,268 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:53:31,432 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:53:31,439 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:53:31,441 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:53:31,454 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:53:31,454 [Worker-62] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
2014-09-03 20:53:31,454 [Worker-62] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 20:53:31,460 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:53:32,648 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:53:32,653 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:53:32,656 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:53:32,663 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:56:31,313 [Worker-67] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:56:31,399 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:56:31,505 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:56:31,930 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:56:31,953 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:56:31,955 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:56:31,966 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:59:44,622 [Worker-62] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:59:44,628 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:59:44,981 [Worker-62] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
2014-09-03 20:59:44,981 [Worker-62] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 21:01:01,221 [Worker-69] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 21:01:01,271 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:2.0-cr-1 is missing, no dependency information available
2014-09-03 21:01:01,458 [Worker-69] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
2014-09-03 21:01:01,458 [Worker-69] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 21:01:07,184 [Worker-73] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 21:01:07,353 [Worker-73] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
